query_id Q0 doc_id rank BM25_score system_name
12 Q0 CACM-2311.txt 77 3.753855 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1647.txt 78 3.706337 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2407.txt 79 3.6913521 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2219.txt 80 3.6298206 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1519.txt 81 3.602337 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2283.txt 82 3.602337 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-0696.txt 83 3.5883055 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1854.txt 84 3.5883055 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1877.txt 85 3.5883055 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2582.txt 86 3.5883055 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2479.txt 87 3.5824807 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1912.txt 88 3.5107017 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1534.txt 89 3.5098283 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-3150.txt 90 3.5016468 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1959.txt 91 3.4959812 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2583.txt 92 3.41855 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2852.txt 93 3.38167 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1517.txt 94 3.3734446 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1810.txt 95 3.3734446 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2535.txt 96 3.3734446 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2542.txt 97 3.3734446 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2849.txt 98 3.3734446 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-2882.txt 99 3.3633878 BM25_CASEFOLD_1GRAM 
12 Q0 CACM-1341.txt 100 3.3451636 BM25_CASEFOLD_1GRAM 

13 Q0 CACM-1947.txt 1 14.029917 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1795.txt 2 11.895146 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2495.txt 3 11.647615 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2897.txt 4 11.304707 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2748.txt 5 11.133434 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2559.txt 6 10.640012 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2491.txt 7 10.145154 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2680.txt 8 9.839418 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2537.txt 9 9.674258 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3080.txt 10 9.526604 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2904.txt 11 9.27268 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1886.txt 12 9.14542 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2253.txt 13 8.775078 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3054.txt 14 8.691801 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1901.txt 15 8.6448145 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3171.txt 16 8.528674 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2944.txt 17 8.433098 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1195.txt 18 8.40041 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2929.txt 19 8.014827 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2464.txt 20 7.920193 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1564.txt 21 7.6564207 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1651.txt 22 7.4735284 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1655.txt 23 7.3572454 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2716.txt 24 7.1859007 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2835.txt 25 7.154274 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1362.txt 26 7.0305552 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2423.txt 27 7.0121794 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2701.txt 28 6.9881363 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3005.txt 29 6.9309807 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3053.txt 30 6.8983526 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0048.txt 31 6.892644 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2374.txt 32 6.8797693 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2858.txt 33 6.6679797 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2033.txt 34 6.622048 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2611.txt 35 6.620907 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1757.txt 36 6.566325 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2078.txt 37 6.5611796 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0267.txt 38 6.54006 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2711.txt 39 6.4812727 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3129.txt 40 6.459887 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3083.txt 41 6.4387293 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1992.txt 42 6.4031105 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2745.txt 43 6.401039 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2645.txt 44 6.355002 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1670.txt 45 6.3375125 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0797.txt 46 6.2742143 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1807.txt 47 6.2030334 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0066.txt 48 6.1805415 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1289.txt 49 6.1633725 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2892.txt 50 6.1125736 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0230.txt 51 6.1094074 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1064.txt 52 6.1094074 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1756.txt 53 6.0839114 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1223.txt 54 6.050708 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2133.txt 55 6.048389 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1231.txt 56 6.02481 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0149.txt 57 6.0218716 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1708.txt 58 6.0117664 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1414.txt 59 6.004263 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1652.txt 60 5.9900303 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2856.txt 61 5.9594955 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1234.txt 62 5.934905 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1369.txt 63 5.9035134 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1275.txt 64 5.853162 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2433.txt 65 5.7846804 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1204.txt 66 5.692021 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2863.txt 67 5.6744204 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2836.txt 68 5.645708 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1542.txt 69 5.636789 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2530.txt 70 5.618969 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1065.txt 71 5.5726814 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2586.txt 72 5.5726814 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2524.txt 73 5.5508833 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2389.txt 74 5.5359325 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0164.txt 75 5.5015173 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1465.txt 76 5.4844484 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2616.txt 77 5.4620433 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2533.txt 78 5.455805 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1066.txt 79 5.4495516 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2107.txt 80 5.4289837 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2508.txt 81 5.407643 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1676.txt 82 5.393731 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2834.txt 83 5.3901353 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0117.txt 84 5.361897 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1969.txt 85 5.361897 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2230.txt 86 5.3392186 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-3134.txt 87 5.3327327 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1523.txt 88 5.330419 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2950.txt 89 5.28301 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2569.txt 90 5.263753 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0093.txt 91 5.2380104 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2126.txt 92 5.23394 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0031.txt 93 5.1861424 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2344.txt 94 5.1585927 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1331.txt 95 5.153417 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2964.txt 96 5.137169 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-2794.txt 97 5.1013317 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1235.txt 98 5.0982633 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-0195.txt 99 5.0937066 BM25_CASEFOLD_1GRAM 
13 Q0 CACM-1786.txt 100 5.0934687 BM25_CASEFOLD_1GRAM 

14 Q0 CACM-2679.txt 1 15.569896 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3131.txt 2 14.511877 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3164.txt 3 13.390329 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3087.txt 4 13.264753 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2819.txt 5 13.016538 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2716.txt 6 12.901842 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2674.txt 7 12.485161 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2964.txt 8 12.444338 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3112.txt 9 12.331868 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3075.txt 10 11.977435 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1752.txt 11 11.945074 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3058.txt 12 11.902172 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3037.txt 13 11.7024145 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3067.txt 14 11.639937 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2289.txt 15 11.4616585 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2890.txt 16 11.207642 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1886.txt 17 10.89576 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1724.txt 18 10.881045 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3085.txt 19 10.750494 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2816.txt 20 10.69145 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3057.txt 21 10.675487 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3011.txt 22 10.674522 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3132.txt 23 10.649008 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2181.txt 24 10.64207 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2902.txt 25 10.572893 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1961.txt 26 10.481782 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2997.txt 27 10.407475 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2263.txt 28 10.403121 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2174.txt 29 10.371415 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2691.txt 30 10.237215 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2863.txt 31 10.225704 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2959.txt 32 10.15052 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2900.txt 33 10.131064 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2876.txt 34 9.95269 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2017.txt 35 9.943846 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2856.txt 36 9.802837 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1873.txt 37 9.802168 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3156.txt 38 9.573389 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3032.txt 39 9.535529 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2882.txt 40 9.530731 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2337.txt 41 9.477218 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3151.txt 42 9.40955 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2812.txt 43 9.3402405 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2146.txt 44 9.33729 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0717.txt 45 9.320689 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2324.txt 46 9.260044 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1412.txt 47 9.212987 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3033.txt 48 9.1716 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1462.txt 49 9.1620655 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3166.txt 50 9.092587 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2750.txt 51 9.011033 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3177.txt 52 8.991391 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2142.txt 53 8.972496 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3006.txt 54 8.966663 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2834.txt 55 8.957445 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1566.txt 56 8.861777 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1098.txt 57 8.854732 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2272.txt 58 8.746904 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0677.txt 59 8.658394 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2924.txt 60 8.620006 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2106.txt 61 8.6099 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0860.txt 62 8.609575 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2308.txt 63 8.595957 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2481.txt 64 8.584431 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1905.txt 65 8.5822115 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3163.txt 66 8.549583 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3038.txt 67 8.545631 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2976.txt 68 8.53056 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2817.txt 69 8.519709 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2450.txt 70 8.510372 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2406.txt 71 8.510345 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1197.txt 72 8.442386 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3017.txt 73 8.4383545 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1594.txt 74 8.42277 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1999.txt 75 8.315244 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2650.txt 76 8.309549 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2963.txt 77 8.308824 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2627.txt 78 8.276427 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2715.txt 79 8.250424 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2957.txt 80 8.239319 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0630.txt 81 8.217186 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2973.txt 82 8.195651 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3171.txt 83 8.178757 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-1932.txt 84 8.178396 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0655.txt 85 8.069513 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2348.txt 86 8.049468 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2748.txt 87 7.996375 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3103.txt 88 7.9672394 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2598.txt 89 7.900268 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2833.txt 90 7.877506 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-3036.txt 91 7.863678 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2860.txt 92 7.856716 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2227.txt 93 7.854579 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2266.txt 94 7.8295856 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0862.txt 95 7.7860365 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0856.txt 96 7.7756896 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2522.txt 97 7.7655363 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2885.txt 98 7.7390966 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-0865.txt 99 7.7180405 BM25_CASEFOLD_1GRAM 
14 Q0 CACM-2051.txt 100 7.65276 BM25_CASEFOLD_1GRAM 

15 Q0 CACM-3125.txt 1 23.744328 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1947.txt 2 21.602655 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2929.txt 3 21.593273 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2835.txt 4 21.44984 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2877.txt 5 21.301346 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3054.txt 6 20.92299 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2944.txt 7 20.867474 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2464.txt 8 20.761038 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2701.txt 9 20.525534 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2616.txt 10 20.430119 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1807.txt 11 20.399824 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2344.txt 12 20.352081 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1231.txt 13 20.001984 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3069.txt 14 19.761593 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2195.txt 15 19.468386 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2897.txt 16 18.734047 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1795.txt 17 17.942955 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2716.txt 18 17.510195 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2836.txt 19 17.454683 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2904.txt 20 17.037281 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3080.txt 21 16.980158 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1676.txt 22 16.680923 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2611.txt 23 16.605066 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2964.txt 24 16.566456 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2953.txt 25 16.39771 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2923.txt 26 16.383942 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2537.txt 27 16.361492 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2680.txt 28 16.329447 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2388.txt 29 16.103569 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2495.txt 30 15.842575 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3018.txt 31 15.310389 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2411.txt 32 15.203552 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2133.txt 33 15.169206 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2253.txt 34 15.150853 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1886.txt 35 15.029795 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2142.txt 36 14.968199 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1658.txt 37 14.510574 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2812.txt 38 14.268288 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2290.txt 39 14.166908 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1223.txt 40 14.065096 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2134.txt 41 13.758346 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1195.txt 42 13.623405 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2188.txt 43 13.462081 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1564.txt 44 13.2123 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-0693.txt 45 13.196846 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2579.txt 46 13.124282 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3053.txt 47 13.040774 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2969.txt 48 12.805079 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-0104.txt 49 12.64289 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3020.txt 50 12.475143 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2321.txt 51 12.4629755 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1961.txt 52 12.415426 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2000.txt 53 11.762831 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1548.txt 54 11.744046 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2903.txt 55 11.682562 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2715.txt 56 11.572801 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2174.txt 57 11.521339 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2940.txt 58 11.511679 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2433.txt 59 11.322624 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1808.txt 60 11.273235 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2570.txt 61 11.214172 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1719.txt 62 11.205935 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1750.txt 63 11.168572 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2858.txt 64 11.149605 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1410.txt 65 11.09864 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2827.txt 66 10.914681 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2699.txt 67 10.688138 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2423.txt 68 10.653783 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2883.txt 69 10.622717 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1974.txt 70 10.416822 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1197.txt 71 10.333926 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2451.txt 72 10.310988 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-0695.txt 73 10.147341 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2943.txt 74 10.074344 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2851.txt 75 10.031112 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2015.txt 76 9.969577 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1626.txt 77 9.945706 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3166.txt 78 9.82319 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1951.txt 79 9.726884 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2685.txt 80 9.677703 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3157.txt 81 9.649658 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1710.txt 82 9.53046 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2314.txt 83 9.5264225 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2304.txt 84 9.525022 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3037.txt 85 9.488967 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1183.txt 86 9.393578 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2065.txt 87 9.340172 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3002.txt 88 9.330569 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-0243.txt 89 9.322635 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1809.txt 90 9.194844 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-0089.txt 91 9.156688 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2457.txt 92 9.114996 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1502.txt 93 9.092603 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2800.txt 94 9.06068 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2081.txt 95 8.981473 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-1752.txt 96 8.903075 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-0972.txt 97 8.90051 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2722.txt 98 8.850392 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-2396.txt 99 8.841147 BM25_CASEFOLD_1GRAM 
15 Q0 CACM-3132.txt 100 8.782327 BM25_CASEFOLD_1GRAM 

16 Q0 CACM-3141.txt 1 20.859297 BM25_CASEFOLD_1GRAM 
16 Q0 CACM-2378.txt 2 18.349382 BM25_CASEFOLD_1GRAM 
16 Q0 CACM-2629.txt 3 17.899082 BM25_CASEFOLD_1GRAM 
16 Q0 CACM-2080.txt 4 17.661003 BM25_CASEFOLD_1GRAM 
16 Q0 CACM-0243.txt 5 17.496103 BM25_CASEFOLD_1GRAM 
16 Q0 CACM-1750.txt 6 16.81333 BM25_CASEFOLD_1GRAM 
